tiempo_key,ubicacion_key,especie_key,autoridad_key,situacion,cantidad
11,30,286,1,ENTREGA VOLUNTARIA,1
12,30,286,1,ENTREGA VOLUNTARIA,1
11,230,373,1,ENTREGA VOLUNTARIA,1
12,230,373,1,ENTREGA VOLUNTARIA,1
11,30,171,1,ENTREGA VOLUNTARIA,1
12,30,171,1,ENTREGA VOLUNTARIA,1
11,42,453,1,ENTREGA VOLUNTARIA,1
12,42,453,1,ENTREGA VOLUNTARIA,1
11,5,484,1,ENTREGA VOLUNTARIA,1
12,5,484,1,ENTREGA VOLUNTARIA,1
11,19,38,1,ENTREGA VOLUNTARIA,2
12,19,38,1,ENTREGA VOLUNTARIA,2
11,19,484,1,ENTREGA VOLUNTARIA,1
12,19,484,1,ENTREGA VOLUNTARIA,1
11,19,528,1,ENTREGA VOLUNTARIA,1
12,19,528,1,ENTREGA VOLUNTARIA,1
11,19,867,1,ENTREGA VOLUNTARIA,1
12,19,867,1,ENTREGA VOLUNTARIA,1
11,19,484,1,ENTREGA VOLUNTARIA,1
12,19,484,1,ENTREGA VOLUNTARIA,1
11,19,200,1,ENTREGA VOLUNTARIA,2
12,19,200,1,ENTREGA VOLUNTARIA,2
11,19,135,1,ENTREGA VOLUNTARIA,1
12,19,135,1,ENTREGA VOLUNTARIA,1
11,19,484,1,ENTREGA VOLUNTARIA,1
12,19,484,1,ENTREGA VOLUNTARIA,1
11,19,484,1,ENTREGA VOLUNTARIA,1
12,19,484,1,ENTREGA VOLUNTARIA,1
11,19,484,1,ENTREGA VOLUNTARIA,1
12,19,484,1,ENTREGA VOLUNTARIA,1
11,19,542,1,ENTREGA VOLUNTARIA,1
12,19,542,1,ENTREGA VOLUNTARIA,1
11,30,545,1,ENTREGA VOLUNTARIA,1
12,30,545,1,ENTREGA VOLUNTARIA,1
11,57,566,1,ENTREGA VOLUNTARIA,1
12,57,566,1,ENTREGA VOLUNTARIA,1
11,30,453,1,ENTREGA VOLUNTARIA,1
12,30,453,1,ENTREGA VOLUNTARIA,1
11,175,453,1,ENTREGA VOLUNTARIA,1
12,175,453,1,ENTREGA VOLUNTARIA,1
11,57,453,1,ENTREGA VOLUNTARIA,1
12,57,453,1,ENTREGA VOLUNTARIA,1
11,123,316,1,ENTREGA VOLUNTARIA,1
12,123,316,1,ENTREGA VOLUNTARIA,1
11,88,579,1,ENTREGA VOLUNTARIA,1
12,88,579,1,ENTREGA VOLUNTARIA,1
11,42,795,1,ENTREGA VOLUNTARIA,1
12,42,795,1,ENTREGA VOLUNTARIA,1
11,30,453,1,ENTREGA VOLUNTARIA,1
12,30,453,1,ENTREGA VOLUNTARIA,1
11,124,38,1,ENTREGA VOLUNTARIA,1
12,124,38,1,ENTREGA VOLUNTARIA,1
11,14,126,1,ENTREGA VOLUNTARIA,1
12,14,126,1,ENTREGA VOLUNTARIA,1
11,17,140,1,ENTREGA VOLUNTARIA,1
12,17,140,1,ENTREGA VOLUNTARIA,1
11,19,867,1,ENTREGA VOLUNTARIA,1
12,19,867,1,ENTREGA VOLUNTARIA,1
11,175,453,1,ENTREGA VOLUNTARIA,1
12,175,453,1,ENTREGA VOLUNTARIA,1
11,19,169,1,ENTREGA VOLUNTARIA,1
12,19,169,1,ENTREGA VOLUNTARIA,1
11,57,453,1,ENTREGA VOLUNTARIA,1
12,57,453,1,ENTREGA VOLUNTARIA,1
11,19,784,1,ENTREGA VOLUNTARIA,1
12,19,784,1,ENTREGA VOLUNTARIA,1
11,379,867,1,ENTREGA VOLUNTARIA,1
12,379,867,1,ENTREGA VOLUNTARIA,1
11,19,453,1,ENTREGA VOLUNTARIA,1
12,19,453,1,ENTREGA VOLUNTARIA,1
11,5,453,1,ENTREGA VOLUNTARIA,1
12,5,453,1,ENTREGA VOLUNTARIA,1
11,57,841,1,ENTREGA VOLUNTARIA,1
12,57,841,1,ENTREGA VOLUNTARIA,1
11,19,721,1,ENTREGA VOLUNTARIA,1
12,19,721,1,ENTREGA VOLUNTARIA,1
11,19,200,1,ENTREGA VOLUNTARIA,1
12,19,200,1,ENTREGA VOLUNTARIA,1
11,30,795,1,ENTREGA VOLUNTARIA,2
12,30,795,1,ENTREGA VOLUNTARIA,2
11,38,721,1,ENTREGA VOLUNTARIA,1
12,38,721,1,ENTREGA VOLUNTARIA,1
11,248,140,1,ENTREGA VOLUNTARIA,1
12,248,140,1,ENTREGA VOLUNTARIA,1
11,14,55,1,ENTREGA VOLUNTARIA,2
12,14,55,1,ENTREGA VOLUNTARIA,2
11,48,77,1,ENTREGA VOLUNTARIA,2
12,48,77,1,ENTREGA VOLUNTARIA,2
11,57,453,1,ENTREGA VOLUNTARIA,1
12,57,453,1,ENTREGA VOLUNTARIA,1
11,18,453,1,ENTREGA VOLUNTARIA,1
12,18,453,1,ENTREGA VOLUNTARIA,1
11,57,804,1,ENTREGA VOLUNTARIA,1
12,57,804,1,ENTREGA VOLUNTARIA,1
11,19,545,1,ENTREGA VOLUNTARIA,1
12,19,545,1,ENTREGA VOLUNTARIA,1
11,222,484,1,ENTREGA VOLUNTARIA,1
12,222,484,1,ENTREGA VOLUNTARIA,1
11,57,484,1,ENTREGA VOLUNTARIA,2
12,57,484,1,ENTREGA VOLUNTARIA,2
11,57,678,1,ENTREGA VOLUNTARIA,1
12,57,678,1,ENTREGA VOLUNTARIA,1
11,19,484,1,ENTREGA VOLUNTARIA,1
12,19,484,1,ENTREGA VOLUNTARIA,1
11,19,453,1,ENTREGA VOLUNTARIA,1
12,19,453,1,ENTREGA VOLUNTARIA,1
11,38,545,1,ENTREGA VOLUNTARIA,1
12,38,545,1,ENTREGA VOLUNTARIA,1
11,19,484,1,ENTREGA VOLUNTARIA,1
12,19,484,1,ENTREGA VOLUNTARIA,1
11,53,140,1,ENTREGA VOLUNTARIA,1
12,53,140,1,ENTREGA VOLUNTARIA,1
11,19,832,1,ENTREGA VOLUNTARIA,1
12,19,832,1,ENTREGA VOLUNTARIA,1
11,19,453,1,ENTREGA VOLUNTARIA,1
12,19,453,1,ENTREGA VOLUNTARIA,1
11,19,453,1,ENTREGA VOLUNTARIA,1
12,19,453,1,ENTREGA VOLUNTARIA,1
11,19,890,1,ENTREGA VOLUNTARIA,1
12,19,890,1,ENTREGA VOLUNTARIA,1
11,57,804,1,ENTREGA VOLUNTARIA,1
12,57,804,1,ENTREGA VOLUNTARIA,1
11,57,200,2,ENTREGA VOLUNTARIA,1
12,57,200,2,ENTREGA VOLUNTARIA,1
11,57,678,1,ENTREGA VOLUNTARIA,1
12,57,678,1,ENTREGA VOLUNTARIA,1
11,19,200,1,ENTREGA VOLUNTARIA,1
12,19,200,1,ENTREGA VOLUNTARIA,1
11,19,440,1,ENTREGA VOLUNTARIA,1
12,19,440,1,ENTREGA VOLUNTARIA,1
11,19,329,1,ENTREGA VOLUNTARIA,1
12,19,329,1,ENTREGA VOLUNTARIA,1
11,57,484,1,ENTREGA VOLUNTARIA,1
12,57,484,1,ENTREGA VOLUNTARIA,1
11,19,484,1,ENTREGA VOLUNTARIA,1
12,19,484,1,ENTREGA VOLUNTARIA,1
11,19,200,1,ENTREGA VOLUNTARIA,1
12,19,200,1,ENTREGA VOLUNTARIA,1
11,19,453,1,ENTREGA VOLUNTARIA,3
12,19,453,1,ENTREGA VOLUNTARIA,3
11,19,453,1,ENTREGA VOLUNTARIA,1
12,19,453,1,ENTREGA VOLUNTARIA,1
11,19,200,1,ENTREGA VOLUNTARIA,1
12,19,200,1,ENTREGA VOLUNTARIA,1
11,19,867,1,ENTREGA VOLUNTARIA,3
12,19,867,1,ENTREGA VOLUNTARIA,3
11,57,169,1,ENTREGA VOLUNTARIA,1
12,57,169,1,ENTREGA VOLUNTARIA,1
11,253,453,1,ENTREGA VOLUNTARIA,1
12,253,453,1,ENTREGA VOLUNTARIA,1
11,30,342,1,ENTREGA VOLUNTARIA,2
12,30,342,1,ENTREGA VOLUNTARIA,2
11,123,59,1,ENTREGA VOLUNTARIA,1
12,123,59,1,ENTREGA VOLUNTARIA,1
11,230,453,1,ENTREGA VOLUNTARIA,1
12,230,453,1,ENTREGA VOLUNTARIA,1
11,57,366,1,ENTREGA VOLUNTARIA,1
12,57,366,1,ENTREGA VOLUNTARIA,1
11,57,98,2,ENTREGA VOLUNTARIA,1
12,57,98,2,ENTREGA VOLUNTARIA,1
11,295,867,1,ENTREGA VOLUNTARIA,1
12,295,867,1,ENTREGA VOLUNTARIA,1
11,49,453,1,ENTREGA VOLUNTARIA,1
12,49,453,1,ENTREGA VOLUNTARIA,1
11,30,342,1,ENTREGA VOLUNTARIA,1
12,30,342,1,ENTREGA VOLUNTARIA,1
11,30,453,1,ENTREGA VOLUNTARIA,1
12,30,453,1,ENTREGA VOLUNTARIA,1
11,57,484,1,ENTREGA VOLUNTARIA,1
12,57,484,1,ENTREGA VOLUNTARIA,1
11,391,867,1,ENTREGA VOLUNTARIA,1
12,391,867,1,ENTREGA VOLUNTARIA,1
11,42,453,1,ENTREGA VOLUNTARIA,1
12,42,453,1,ENTREGA VOLUNTARIA,1
11,19,484,1,ENTREGA VOLUNTARIA,1
12,19,484,1,ENTREGA VOLUNTARIA,1
11,19,484,1,ENTREGA VOLUNTARIA,1
12,19,484,1,ENTREGA VOLUNTARIA,1
11,57,678,1,ENTREGA VOLUNTARIA,1
12,57,678,1,ENTREGA VOLUNTARIA,1
11,57,545,1,ENTREGA VOLUNTARIA,2
12,57,545,1,ENTREGA VOLUNTARIA,2
11,30,453,1,ENTREGA VOLUNTARIA,1
12,30,453,1,ENTREGA VOLUNTARIA,1
11,57,200,1,ENTREGA VOLUNTARIA,1
12,57,200,1,ENTREGA VOLUNTARIA,1
11,57,484,1,ENTREGA VOLUNTARIA,1
12,57,484,1,ENTREGA VOLUNTARIA,1
11,392,453,1,ENTREGA VOLUNTARIA,1
12,392,453,1,ENTREGA VOLUNTARIA,1
11,57,149,1,ENTREGA VOLUNTARIA,1
12,57,149,1,ENTREGA VOLUNTARIA,1
11,230,440,1,ENTREGA VOLUNTARIA,1
12,230,440,1,ENTREGA VOLUNTARIA,1
11,19,200,1,ENTREGA VOLUNTARIA,1
12,19,200,1,ENTREGA VOLUNTARIA,1
11,77,453,1,ENTREGA VOLUNTARIA,1
12,77,453,1,ENTREGA VOLUNTARIA,1
11,57,200,1,ENTREGA VOLUNTARIA,1
12,57,200,1,ENTREGA VOLUNTARIA,1
11,25,484,1,ENTREGA VOLUNTARIA,1
12,25,484,1,ENTREGA VOLUNTARIA,1
11,77,453,1,ENTREGA VOLUNTARIA,1
12,77,453,1,ENTREGA VOLUNTARIA,1
11,392,545,1,ENTREGA VOLUNTARIA,1
12,392,545,1,ENTREGA VOLUNTARIA,1
11,57,453,1,ENTREGA VOLUNTARIA,1
12,57,453,1,ENTREGA VOLUNTARIA,1
11,362,634,1,ENTREGA VOLUNTARIA,1
12,362,634,1,ENTREGA VOLUNTARIA,1
11,230,373,1,ENTREGA VOLUNTARIA,1
12,230,373,1,ENTREGA VOLUNTARIA,1
11,175,286,1,ENTREGA VOLUNTARIA,1
12,175,286,1,ENTREGA VOLUNTARIA,1
11,57,453,1,ENTREGA VOLUNTARIA,1
12,57,453,1,ENTREGA VOLUNTARIA,1
11,230,545,1,ENTREGA VOLUNTARIA,1
12,230,545,1,ENTREGA VOLUNTARIA,1
11,30,730,1,ENTREGA VOLUNTARIA,1
12,30,730,1,ENTREGA VOLUNTARIA,1
11,39,678,1,ENTREGA VOLUNTARIA,1
12,39,678,1,ENTREGA VOLUNTARIA,1
11,42,254,1,ENTREGA VOLUNTARIA,1
12,42,254,1,ENTREGA VOLUNTARIA,1
11,57,453,1,ENTREGA VOLUNTARIA,1
12,57,453,1,ENTREGA VOLUNTARIA,1
11,57,484,1,ENTREGA VOLUNTARIA,1
12,57,484,1,ENTREGA VOLUNTARIA,1
11,171,240,1,ENTREGA VOLUNTARIA,1
12,171,240,1,ENTREGA VOLUNTARIA,1
11,182,38,1,ENTREGA VOLUNTARIA,2
12,182,38,1,ENTREGA VOLUNTARIA,2
11,393,28,1,ENTREGA VOLUNTARIA,1
12,393,28,1,ENTREGA VOLUNTARIA,1
11,53,453,1,ENTREGA VOLUNTARIA,1
12,53,453,1,ENTREGA VOLUNTARIA,1
11,57,484,1,ENTREGA VOLUNTARIA,1
12,57,484,1,ENTREGA VOLUNTARIA,1
11,78,453,1,ENTREGA VOLUNTARIA,1
12,78,453,1,ENTREGA VOLUNTARIA,1
11,19,484,1,ENTREGA VOLUNTARIA,1
12,19,484,1,ENTREGA VOLUNTARIA,1
11,19,867,1,ENTREGA VOLUNTARIA,1
12,19,867,1,ENTREGA VOLUNTARIA,1
11,19,484,1,ENTREGA VOLUNTARIA,1
12,19,484,1,ENTREGA VOLUNTARIA,1
11,19,78,1,ENTREGA VOLUNTARIA,1
12,19,78,1,ENTREGA VOLUNTARIA,1
11,19,867,1,ENTREGA VOLUNTARIA,1
12,19,867,1,ENTREGA VOLUNTARIA,1
11,19,200,1,ENTREGA VOLUNTARIA,1
12,19,200,1,ENTREGA VOLUNTARIA,1
11,19,200,1,ENTREGA VOLUNTARIA,1
12,19,200,1,ENTREGA VOLUNTARIA,1
11,19,277,1,ENTREGA VOLUNTARIA,1
12,19,277,1,ENTREGA VOLUNTARIA,1
11,19,867,1,ENTREGA VOLUNTARIA,1
12,19,867,1,ENTREGA VOLUNTARIA,1
11,78,21,1,ENTREGA VOLUNTARIA,2
12,78,21,1,ENTREGA VOLUNTARIA,2
11,19,484,1,ENTREGA VOLUNTARIA,1
12,19,484,1,ENTREGA VOLUNTARIA,1
11,50,787,1,ENTREGA VOLUNTARIA,1
12,50,787,1,ENTREGA VOLUNTARIA,1
11,156,453,1,ENTREGA VOLUNTARIA,1
12,156,453,1,ENTREGA VOLUNTARIA,1
11,19,200,1,ENTREGA VOLUNTARIA,1
12,19,200,1,ENTREGA VOLUNTARIA,1
11,57,200,1,ENTREGA VOLUNTARIA,1
12,57,200,1,ENTREGA VOLUNTARIA,1
11,19,884,1,ENTREGA VOLUNTARIA,1
12,19,884,1,ENTREGA VOLUNTARIA,1
11,30,621,1,ENTREGA VOLUNTARIA,1
12,30,621,1,ENTREGA VOLUNTARIA,1
11,87,678,1,ENTREGA VOLUNTARIA,2
12,87,678,1,ENTREGA VOLUNTARIA,2
11,30,730,1,ENTREGA VOLUNTARIA,1
12,30,730,1,ENTREGA VOLUNTARIA,1
11,82,38,1,ENTREGA VOLUNTARIA,1
12,82,38,1,ENTREGA VOLUNTARIA,1
11,57,354,1,ENTREGA VOLUNTARIA,1
12,57,354,1,ENTREGA VOLUNTARIA,1
11,77,678,1,ENTREGA VOLUNTARIA,1
12,77,678,1,ENTREGA VOLUNTARIA,1
11,57,453,1,ENTREGA VOLUNTARIA,1
12,57,453,1,ENTREGA VOLUNTARIA,1
11,19,200,1,ENTREGA VOLUNTARIA,1
12,19,200,1,ENTREGA VOLUNTARIA,1
11,30,678,1,ENTREGA VOLUNTARIA,1
12,30,678,1,ENTREGA VOLUNTARIA,1
11,30,38,1,ENTREGA VOLUNTARIA,1
12,30,38,1,ENTREGA VOLUNTARIA,1
11,79,342,1,ENTREGA VOLUNTARIA,1
12,79,342,1,ENTREGA VOLUNTARIA,1
11,30,140,1,ENTREGA VOLUNTARIA,1
12,30,140,1,ENTREGA VOLUNTARIA,1
11,31,484,1,ENTREGA VOLUNTARIA,1
12,31,484,1,ENTREGA VOLUNTARIA,1
11,57,38,1,ENTREGA VOLUNTARIA,1
12,57,38,1,ENTREGA VOLUNTARIA,1
11,9,707,1,ENTREGA VOLUNTARIA,4
12,9,707,1,ENTREGA VOLUNTARIA,4
11,19,453,1,ENTREGA VOLUNTARIA,1
12,19,453,1,ENTREGA VOLUNTARIA,1
11,87,183,1,ENTREGA VOLUNTARIA,1
12,87,183,1,ENTREGA VOLUNTARIA,1
11,156,200,1,ENTREGA VOLUNTARIA,1
12,156,200,1,ENTREGA VOLUNTARIA,1
11,346,545,1,ENTREGA VOLUNTARIA,1
12,346,545,1,ENTREGA VOLUNTARIA,1
11,19,484,1,ENTREGA VOLUNTARIA,1
12,19,484,1,ENTREGA VOLUNTARIA,1
11,19,730,1,ENTREGA VOLUNTARIA,1
12,19,730,1,ENTREGA VOLUNTARIA,1
11,19,867,1,ENTREGA VOLUNTARIA,1
12,19,867,1,ENTREGA VOLUNTARIA,1
11,19,38,1,ENTREGA VOLUNTARIA,2
12,19,38,1,ENTREGA VOLUNTARIA,2
11,50,113,1,ENTREGA VOLUNTARIA,1
12,50,113,1,ENTREGA VOLUNTARIA,1
11,5,770,1,ENTREGA VOLUNTARIA,1
12,5,770,1,ENTREGA VOLUNTARIA,1
11,19,795,1,ENTREGA VOLUNTARIA,1
12,19,795,1,ENTREGA VOLUNTARIA,1
11,19,867,1,ENTREGA VOLUNTARIA,1
12,19,867,1,ENTREGA VOLUNTARIA,1
11,30,453,1,ENTREGA VOLUNTARIA,1
12,30,453,1,ENTREGA VOLUNTARIA,1
11,57,453,1,ENTREGA VOLUNTARIA,1
12,57,453,1,ENTREGA VOLUNTARIA,1
11,134,240,1,ENTREGA VOLUNTARIA,1
12,134,240,1,ENTREGA VOLUNTARIA,1
11,149,317,1,ENTREGA VOLUNTARIA,1
12,149,317,1,ENTREGA VOLUNTARIA,1
11,214,114,1,ENTREGA VOLUNTARIA,1
12,214,114,1,ENTREGA VOLUNTARIA,1
11,19,484,1,ENTREGA VOLUNTARIA,1
12,19,484,1,ENTREGA VOLUNTARIA,1
11,19,484,1,ENTREGA VOLUNTARIA,2
12,19,484,1,ENTREGA VOLUNTARIA,2
11,62,867,1,ENTREGA VOLUNTARIA,1
12,62,867,1,ENTREGA VOLUNTARIA,1
11,394,484,1,INCAUTACIÓN,1
12,394,484,1,INCAUTACIÓN,1
11,273,855,1,INCAUTACIÓN,2
12,273,855,1,INCAUTACIÓN,2
11,273,842,1,INCAUTACIÓN,1
12,273,842,1,INCAUTACIÓN,1
11,273,440,1,INCAUTACIÓN,3
12,273,440,1,INCAUTACIÓN,3
11,214,21,1,INCAUTACIÓN,1
12,214,21,1,INCAUTACIÓN,1
11,20,21,1,INCAUTACIÓN,1
12,20,21,1,INCAUTACIÓN,1
11,2,64,1,INCAUTACIÓN,1
12,2,64,1,INCAUTACIÓN,1
11,41,21,1,INCAUTACIÓN,1
12,41,21,1,INCAUTACIÓN,1
11,41,678,1,INCAUTACIÓN,1
12,41,678,1,INCAUTACIÓN,1
11,41,440,1,INCAUTACIÓN,1
12,41,440,1,INCAUTACIÓN,1
11,41,55,1,INCAUTACIÓN,1
12,41,55,1,INCAUTACIÓN,1
11,58,568,1,INCAUTACIÓN,1
12,58,568,1,INCAUTACIÓN,1
11,93,38,1,INCAUTACIÓN,1
12,93,38,1,INCAUTACIÓN,1
11,93,21,1,INCAUTACIÓN,1
12,93,21,1,INCAUTACIÓN,1
11,263,678,1,INCAUTACIÓN,1
12,263,678,1,INCAUTACIÓN,1
11,385,38,1,INCAUTACIÓN,1
12,385,38,1,INCAUTACIÓN,1
11,38,21,1,INCAUTACIÓN,1
12,38,21,1,INCAUTACIÓN,1
11,55,678,1,INCAUTACIÓN,1
12,55,678,1,INCAUTACIÓN,1
11,57,316,1,INCAUTACIÓN,1
12,57,316,1,INCAUTACIÓN,1
11,55,77,1,INCAUTACIÓN,2
12,55,77,1,INCAUTACIÓN,2
11,57,786,1,INCAUTACIÓN,1
12,57,786,1,INCAUTACIÓN,1
11,5,727,1,INCAUTACIÓN,1
12,5,727,1,INCAUTACIÓN,1
11,30,106,1,INCAUTACIÓN,1
12,30,106,1,INCAUTACIÓN,1
11,123,200,1,INCAUTACIÓN,4
12,123,200,1,INCAUTACIÓN,4
11,30,38,1,INCAUTACIÓN,1
12,30,38,1,INCAUTACIÓN,1
11,39,316,1,INCAUTACIÓN,1
12,39,316,1,INCAUTACIÓN,1
11,55,126,1,INCAUTACIÓN,1
12,55,126,1,INCAUTACIÓN,1
11,55,38,1,INCAUTACIÓN,1
12,55,38,1,INCAUTACIÓN,1
11,55,867,1,INCAUTACIÓN,2
12,55,867,1,INCAUTACIÓN,2
11,55,38,1,INCAUTACIÓN,1
12,55,38,1,INCAUTACIÓN,1
11,55,621,1,INCAUTACIÓN,1
12,55,621,1,INCAUTACIÓN,1
11,214,453,1,INCAUTACIÓN,1
12,214,453,1,INCAUTACIÓN,1
11,90,21,1,INCAUTACIÓN,2
12,90,21,1,INCAUTACIÓN,2
11,90,38,1,INCAUTACIÓN,1
12,90,38,1,INCAUTACIÓN,1
11,90,678,1,INCAUTACIÓN,1
12,90,678,1,INCAUTACIÓN,1
11,3,536,1,INCAUTACIÓN,1
12,3,536,1,INCAUTACIÓN,1
11,259,678,1,INCAUTACIÓN,1
12,259,678,1,INCAUTACIÓN,1
11,168,542,1,INCAUTACIÓN,30
12,168,542,1,INCAUTACIÓN,30
11,386,795,1,INCAUTACIÓN,1
12,386,795,1,INCAUTACIÓN,1
11,122,841,1,INCAUTACIÓN,1
12,122,841,1,INCAUTACIÓN,1
11,122,839,1,INCAUTACIÓN,1
12,122,839,1,INCAUTACIÓN,1
11,122,795,1,INCAUTACIÓN,1
12,122,795,1,INCAUTACIÓN,1
11,122,502,1,INCAUTACIÓN,1
12,122,502,1,INCAUTACIÓN,1
11,122,301,1,INCAUTACIÓN,1
12,122,301,1,INCAUTACIÓN,1
11,386,670,1,INCAUTACIÓN,1
12,386,670,1,INCAUTACIÓN,1
11,122,300,1,INCAUTACIÓN,2
12,122,300,1,INCAUTACIÓN,2
11,122,764,1,INCAUTACIÓN,3
12,122,764,1,INCAUTACIÓN,3
11,122,440,1,INCAUTACIÓN,1
12,122,440,1,INCAUTACIÓN,1
11,122,804,1,INCAUTACIÓN,5
12,122,804,1,INCAUTACIÓN,5
11,5,318,1,INCAUTACIÓN,1
12,5,318,1,INCAUTACIÓN,1
11,373,318,1,INCAUTACIÓN,1
12,373,318,1,INCAUTACIÓN,1
11,156,453,1,INCAUTACIÓN,2
12,156,453,1,INCAUTACIÓN,2
11,50,401,1,INCAUTACIÓN,2
12,50,401,1,INCAUTACIÓN,2
11,50,758,1,INCAUTACIÓN,1
12,50,758,1,INCAUTACIÓN,1
11,50,745,1,INCAUTACIÓN,1
12,50,745,1,INCAUTACIÓN,1
11,50,849,1,INCAUTACIÓN,1
12,50,849,1,INCAUTACIÓN,1
11,50,115,1,INCAUTACIÓN,1
12,50,115,1,INCAUTACIÓN,1
11,50,536,1,INCAUTACIÓN,2
12,50,536,1,INCAUTACIÓN,2
11,50,150,1,INCAUTACIÓN,1
12,50,150,1,INCAUTACIÓN,1
11,349,28,1,INCAUTACIÓN,3
12,349,28,1,INCAUTACIÓN,3
11,349,21,1,INCAUTACIÓN,1
12,349,21,1,INCAUTACIÓN,1
11,349,38,1,INCAUTACIÓN,1
12,349,38,1,INCAUTACIÓN,1
11,77,200,1,INCAUTACIÓN,1
12,77,200,1,INCAUTACIÓN,1
11,55,484,1,INCAUTACIÓN,1
12,55,484,1,INCAUTACIÓN,1
11,55,787,1,INCAUTACIÓN,1
12,55,787,1,INCAUTACIÓN,1
11,34,126,1,INCAUTACIÓN,2
12,34,126,1,INCAUTACIÓN,2
11,77,484,1,INCAUTACIÓN,1
12,77,484,1,INCAUTACIÓN,1
11,77,453,1,INCAUTACIÓN,1
12,77,453,1,INCAUTACIÓN,1
11,87,38,1,INCAUTACIÓN,2
12,87,38,1,INCAUTACIÓN,2
11,87,440,1,INCAUTACIÓN,1
12,87,440,1,INCAUTACIÓN,1
11,87,494,1,INCAUTACIÓN,1
12,87,494,1,INCAUTACIÓN,1
11,87,172,1,INCAUTACIÓN,1
12,87,172,1,INCAUTACIÓN,1
11,14,568,1,INCAUTACIÓN,1
12,14,568,1,INCAUTACIÓN,1
11,79,678,1,INCAUTACIÓN,2
12,79,678,1,INCAUTACIÓN,2
11,77,453,1,INCAUTACIÓN,2
12,77,453,1,INCAUTACIÓN,2
11,373,484,1,INCAUTACIÓN,1
12,373,484,1,INCAUTACIÓN,1
11,57,38,1,INCAUTACIÓN,1
12,57,38,1,INCAUTACIÓN,1
11,57,616,1,INCAUTACIÓN,4
12,57,616,1,INCAUTACIÓN,4
11,57,150,1,INCAUTACIÓN,1
12,57,150,1,INCAUTACIÓN,1
11,57,867,1,INCAUTACIÓN,1
12,57,867,1,INCAUTACIÓN,1
11,129,38,1,INCAUTACIÓN,1
12,129,38,1,INCAUTACIÓN,1
11,129,667,1,INCAUTACIÓN,1
12,129,667,1,INCAUTACIÓN,1
11,129,410,1,INCAUTACIÓN,1
12,129,410,1,INCAUTACIÓN,1
11,129,64,1,INCAUTACIÓN,1
12,129,64,1,INCAUTACIÓN,1
11,129,25,1,INCAUTACIÓN,2
12,129,25,1,INCAUTACIÓN,2
11,129,67,1,INCAUTACIÓN,1
12,129,67,1,INCAUTACIÓN,1
11,129,77,1,INCAUTACIÓN,1
12,129,77,1,INCAUTACIÓN,1
11,129,670,1,INCAUTACIÓN,2
12,129,670,1,INCAUTACIÓN,2
11,123,200,1,HALLAZGO,1
12,123,200,1,HALLAZGO,1
11,123,484,1,HALLAZGO,1
12,123,484,1,HALLAZGO,1
11,378,721,1,HALLAZGO,1
12,378,721,1,HALLAZGO,1
11,34,240,1,HALLAZGO,1
12,34,240,1,HALLAZGO,1
11,42,484,1,HALLAZGO,1
12,42,484,1,HALLAZGO,1
11,163,113,1,ENTREGA VOLUNTARIA,1
12,163,113,1,ENTREGA VOLUNTARIA,1
11,285,258,1,ENTREGA VOLUNTARIA,1
12,285,258,1,ENTREGA VOLUNTARIA,1
11,135,200,1,ENTREGA VOLUNTARIA,1
12,135,200,1,ENTREGA VOLUNTARIA,1
11,273,240,1,ENTREGA VOLUNTARIA,1
12,273,240,1,ENTREGA VOLUNTARIA,1
11,163,678,1,ENTREGA VOLUNTARIA,2
12,163,678,1,ENTREGA VOLUNTARIA,2
11,22,183,1,ENTREGA VOLUNTARIA,1
12,22,183,1,ENTREGA VOLUNTARIA,1
11,30,140,1,ENTREGA VOLUNTARIA,1
12,30,140,1,ENTREGA VOLUNTARIA,1
11,19,706,1,ENTREGA VOLUNTARIA,1
12,19,706,1,ENTREGA VOLUNTARIA,1
11,123,38,1,ENTREGA VOLUNTARIA,1
12,123,38,1,ENTREGA VOLUNTARIA,1
11,65,678,1,ENTREGA VOLUNTARIA,1
12,65,678,1,ENTREGA VOLUNTARIA,1
11,362,867,1,ENTREGA VOLUNTARIA,1
12,362,867,1,ENTREGA VOLUNTARIA,1
11,214,21,1,ENTREGA VOLUNTARIA,1
12,214,21,1,ENTREGA VOLUNTARIA,1
11,57,38,1,ENTREGA VOLUNTARIA,1
12,57,38,1,ENTREGA VOLUNTARIA,1
11,57,55,1,ENTREGA VOLUNTARIA,2
12,57,55,1,ENTREGA VOLUNTARIA,2
11,285,10,1,ENTREGA VOLUNTARIA,1
12,285,10,1,ENTREGA VOLUNTARIA,1
7,14,25,2,INCAUTACIÓN,1
11,19,678,1,ENTREGA VOLUNTARIA,1
12,19,678,1,ENTREGA VOLUNTARIA,1
11,57,678,1,ENTREGA VOLUNTARIA,1
12,57,678,1,ENTREGA VOLUNTARIA,1
11,19,867,1,ENTREGA VOLUNTARIA,1
12,19,867,1,ENTREGA VOLUNTARIA,1
11,19,787,1,ENTREGA VOLUNTARIA,1
12,19,787,1,ENTREGA VOLUNTARIA,1
11,30,200,1,ENTREGA VOLUNTARIA,1
12,30,200,1,ENTREGA VOLUNTARIA,1
11,57,678,1,ENTREGA VOLUNTARIA,1
12,57,678,1,ENTREGA VOLUNTARIA,1
11,57,854,1,ENTREGA VOLUNTARIA,1
12,57,854,1,ENTREGA VOLUNTARIA,1
11,214,200,1,ENTREGA VOLUNTARIA,3
